College,Career,Class Nbr,Subject,Catalog Nbr,Title,Class Section,Course ID,Component,Associated Class,Component Units,Facility ID,Meeting Start,Meeting End,Standard Meeting Pattern,Last Name,Initials,Class Status,Enrollment Capacity,Instruction Mode
SCI,UGRD,7804,MATH,150,Calculus I,31,36985,ACT,6,1.00,HH216,10:00 AM,10:50 AM,MW,,,A,30,P
SCI,UGRD,7805,MATH,150,Calculus I,32,36985,ACT,6,1.00,SSW2512,01:00 PM,01:50 PM,MW,,,A,26,P
SCI,UGRD,6932,MATH,150S,Calculus I Support,1,37904,LAB,1,1.00,,,,ARR,Azmoun,J,A,120,P
SCI,UGRD,6547,MATH,151,Calculus II,1,35126,LED,1,3.00,HH130,03:30 PM,04:45 PM,TR,,,A,170,P
SCI,UGRD,6548,MATH,151,Calculus II,2,35126,ACT,1,1.00,GMCS327,09:00 AM,09:50 AM,MW,,,A,42,P
SCI,UGRD,6549,MATH,151,Calculus II,3,35126,ACT,1,1.00,GMCS327,10:00 AM,10:50 AM,MW,,,A,42,P
SCI,UGRD,6550,MATH,151,Calculus II,4,35126,ACT,1,1.00,P145,11:00 AM,11:50 AM,MW,,,A,43,P
SCI,UGRD,6551,MATH,151,Calculus II,5,35126,ACT,1,1.00,GMCS309,12:00 PM,12:50 PM,MW,,,A,43,P
SCI,UGRD,6552,MATH,151,Calculus II,6,35126,LED,2,3.00,PS130,10:00 AM,10:50 AM,MWF,Sikder,S,A,100,P
SCI,UGRD,6553,MATH,151,Calculus II,7,35126,ACT,2,1.00,GMCS327,11:00 AM,11:50 AM,MW,,,A,25,P
SCI,UGRD,6554,MATH,151,Calculus II,8,35126,ACT,2,1.00,P147,12:00 PM,12:50 PM,MW,,,A,25,P
SCI,UGRD,6555,MATH,151,Calculus II,9,35126,ACT,2,1.00,GMCS309,01:00 PM,01:50 PM,MW,,,A,25,P
SCI,UGRD,6556,MATH,151,Calculus II,10,35126,ACT,2,1.00,GMCS422,02:00 PM,02:50 PM,MW,,,A,25,P
SCI,UGRD,6557,MATH,151,Calculus II,11,35126,LED,4,3.00,PG153,11:00 AM,11:50 AM,MWF,Sikder,S,A,118,P
SCI,UGRD,6558,MATH,151,Calculus II,12,35126,ACT,4,1.00,NE172,12:00 PM,12:50 PM,MW,,,A,36,P
SCI,UGRD,6559,MATH,151,Calculus II,13,35126,ACT,4,1.00,GMCS329,01:00 PM,01:50 PM,MW,,,A,42,P
SCI,UGRD,6560,MATH,151,Calculus II,14,35126,ACT,4,1.00,P147,01:00 PM,01:50 PM,MW,,,A,40,P
SCI,UGRD,8952,MATH,151,Calculus II,15,35126,LED,5,3.00,NE060,11:00 AM,11:50 AM,MWF,,,A,140,P
SCI,UGRD,8953,MATH,151,Calculus II,16,35126,ACT,5,1.00,E201,12:00 PM,12:50 PM,MW,,,A,35,P
SCI,UGRD,8954,MATH,151,Calculus II,17,35126,ACT,5,1.00,LH443,01:00 PM,01:50 PM,MW,,,A,35,P
SCI,UGRD,8955,MATH,151,Calculus II,18,35126,ACT,5,1.00,E201,02:00 PM,02:50 PM,MW,,,A,35,P
SCI,UGRD,8956,MATH,151,Calculus II,19,35126,ACT,5,1.00,E201,03:00 PM,03:50 PM,MW,,,A,35,P
SCI,UGRD,10061,MATH,151,Calculus II,20,35126,LED,6,3.00,HH130,09:00 AM,09:50 AM,MWF,,,A,140,P
SCI,UGRD,10062,MATH,151,Calculus II,22,35126,ACT,6,1.00,NE172,09:30 AM,10:20 AM,TR,,,A,35,P
SCI,UGRD,10063,MATH,151,Calculus II,23,35126,ACT,6,1.00,AL104,12:30 PM,01:20 PM,TR,,,A,35,P
SCI,UGRD,8827,MATH,151S,Calculus II Support,1,41650,TAC,1,1.00,,,,ARR,Azmoun,J,A,50,P
SCI,UGRD,6872,MATH,210,Number System Elem Math,1,36993,LED,1,3.00,PA119,12:30 PM,01:45 PM,TR,Lopez,R,A,40,P
SCI,UGRD,6873,MATH,210,Number System Elem Math,2,36993,LED,2,3.00,PA119,11:00 AM,11:50 AM,MWF,,,A,40,P
SCI,UGRD,6874,MATH,210,Number System Elem Math,3,36993,LED,3,3.00,PA119,08:00 AM,09:15 AM,TR,Lopez,R,A,40,P
SCI,UGRD,8428,MATH,210,Number System Elem Math,4,36993,LED,4,3.00,PA119,10:00 AM,10:50 AM,MWF,,,A,40,P
SCI,UGRD,6871,MATH,210X,Number Sys Math Support,1,36946,LAB,1,1.00,,,,ARR,Lopez,R,A,30,P
SCI,UGRD,6875,MATH,211,Geometry in Elem Math,1,36994,LED,1,3.00,PA119,11:00 AM,12:15 PM,TR,,,A,40,P
SCI,UGRD,6876,MATH,211,Geometry in Elem Math,2,36994,LED,1,3.00,PA119,09:30 AM,10:45 AM,TR,,,A,40,P
SCI,UGRD,6561,MATH,237,Elem Diff Equations,1,39104,LED,1,3.00,GMCS422,12:30 PM,01:45 PM,TR,,,A,40,P
SCI,UGRD,6562,MATH,245,Discrete Mathematics,1,35751,LED,1,3.00,BT161,10:00 AM,10:50 AM,MWF,O'neill,C,A,184,P
SCI,UGRD,8594,MATH,252,Calculus III,1,18071,LEC,1,3.00,SSW1500,09:00 AM,09:50 AM,MWF,,,A,114,P
SCI,UGRD,8595,MATH,252,Calculus III,2,18071,LED,1,1.00,P149,11:00 AM,11:50 AM,W,,,A,38,P
SCI,UGRD,8596,MATH,252,Calculus III,3,18071,LED,1,1.00,GMCS310,11:00 AM,11:50 AM,R,,,A,38,P
SCI,UGRD,8597,MATH,252,Calculus III,4,18071,LED,1,1.00,GMCS422,03:00 PM,03:50 PM,W,,,A,38,P
SCI,UGRD,8598,MATH,252,Calculus III,5,18071,LEC,2,3.00,GMCS301,12:00 PM,12:50 PM,MWF,Deliu,A,A,111,P
SCI,UGRD,8599,MATH,252,Calculus III,6,18071,LED,2,1.00,SLHS220,01:00 PM,01:50 PM,R,,,A,37,P
SCI,UGRD,8600,MATH,252,Calculus III,7,18071,LED,2,1.00,AH2112,03:00 PM,03:50 PM,R,,,A,38,P
SCI,UGRD,8601,MATH,252,Calculus III,8,18071,LED,2,1.00,LSN134,11:00 AM,11:50 AM,R,,,A,36,P
SCI,UGRD,8602,MATH,252,Calculus III,10,18071,LED,3,1.00,GMCS310,10:00 AM,10:50 AM,W,,,A,38,P
SCI,UGRD,8603,MATH,252,Calculus III,11,18071,LED,3,1.00,GMCS307,11:00 AM,11:50 AM,W,,,A,38,P
SCI,UGRD,8604,MATH,252,Calculus III,12,18071,LED,3,1.00,M261,02:00 PM,02:50 PM,W,,,A,36,P
SCI,UGRD,8605,MATH,252,Calculus III,13,18071,LED,3,1.00,GMCS307,01:00 PM,01:50 PM,W,,,A,38,P
SCI,UGRD,9925,MATH,252,Calculus III,14,18071,LEC,3,3.00,HH130,09:30 AM,10:45 AM,TR,Shen,B,A,150,P
SCI,UGRD,6563,MATH,254,Intro to Linear Algebra,1,35752,LED,1,3.00,OP220,12:00 PM,01:15 PM,MW,,,A,159,P
SCI,UGRD,6564,MATH,254,Intro to Linear Algebra,2,35752,LED,2,3.00,P144,05:30 PM,06:45 PM,TR,,,A,72,P
SCI,UGRD,11760,MATH,296,Foundations of Math,1,42593,LEC,1,3.00,GMCS325,11:00 AM,12:15 PM,TR,O'neill,C,A,42,P
SCI,UGRD,10187,MATH,299,Special Study,1,5624,SUP,1,3.00,,,,ARR,Blomgren,P,A,1,P
SCI,UGRD,6877,MATH,302,Transition to Higher Math,1,34071,LED,1,3.00,PA119,02:00 PM,03:15 PM,MW,Pilgrim,M,A,36,P
SCI,UGRD,6565,MATH,303,History of Mathematics,1,2428,LED,1,3.00,LSS248,10:00 AM,10:50 AM,MWF,,,A,72,P
SCI,UGRD,6567,MATH,312,Topic Elm Mth: Stat &Prob,1,36996,LED,1,3.00,GMCS305,02:00 PM,03:15 PM,MW,,,A,40,P
SCI,UGRD,6568,MATH,312,Topic Elm Mth: Stat &Prob,2,36996,LED,2,3.00,GMCS306,09:30 AM,10:45 AM,TR,Reinholz,D,A,40,P
SCI,UGRD,6569,MATH,312,Topic Elm Mth: Stat &Prob,3,36996,LED,3,3.00,GMCS308,08:00 AM,09:15 AM,TR,,,A,40,P
SCI,UGRD,6570,MATH,313,Topic Elem Math Algebra,1,34076,LED,1,3.00,PA119,03:30 PM,04:45 PM,TR,,,A,40,P
SCI,UGRD,6878,MATH,313,Topic Elem Math Algebra,2,34076,LED,2,3.00,PA119,02:00 PM,03:15 PM,TR,,,A,40,P
SCI,UGRD,9940,MATH,313,Topic Elem Math Algebra,3,34076,LED,3,3.00,PA119,09:00 AM,09:50 AM,MWF,,,A,40,P
SCI,UGRD,9902,MATH,320,Abstract Algebra,2,36817,LED,2,3.00,ARTN512B,12:30 PM,01:45 PM,TR,,,A,40,P
SCI,UGRD,6572,MATH,330,Advanced Calculus I,2,37871,LED,2,3.00,HH206,02:00 PM,03:15 PM,MW,Nguyen,N,A,42,P
SCI,UGRD,9904,MATH,336,Intro to Math Modeling,3,35756,LED,3,3.00,GMCS307,09:00 AM,09:50 AM,MWF,Shen,S,A,40,P
SCI,UGRD,6574,MATH,340,Programming in Math,1,39456,LLC,1,2.00,GMCS325,03:00 PM,03:50 PM,MW,Shen,B,A,25,P
SCI,UGRD,6576,MATH,340,Programming in Math,3,39456,TAC,1,1.00,GMCS422,11:00 AM,12:40 PM,F,,,A,25,P
SCI,UGRD,8889,MATH,341,Math Software Workshop,2,39458,LEC,2,1.00,GMCS307,05:30 PM,06:20 PM,M,Stuart,W,A,40,P
SCI,UGRD,6577,MATH,342A,Methods Applied Math I,1,12562,LED,1,3.00,P144,10:00 AM,10:50 AM,MWF,,,A,66,P
SCI,UGRD,7210,MATH,499,Special Study,1,37872,SUP,1001,3.00,,,,ARR,Blomgren,P,A,1,P
SCI,UGRD,9903,MATH,522,Number Theory,2,39184,LED,2,3.00,GMCS405,09:30 AM,10:45 AM,TR,Kirby,G,A,25,P
SCI,UGRD,6578,MATH,524,Linear Algebra,1,35805,LED,1,3.00,,04:00 PM,05:15 PM,MW,,,A,35,P
SCI,UGRD,6580,MATH,532,Functions Complex Var,1,35808,LED,1,3.00,GMCS309,11:00 AM,11:50 AM,MWF,Dunster,T,A,40,P
SCI,UGRD,6581,MATH,537,Ordinary Diff Equations,1,39186,LED,1,3.00,GMCS314,09:00 AM,09:50 AM,MWF,Sahoo,S,A,50,P
SCI,UGRD,6582,MATH,538,Disc Dyn Systems & Chaos,1,39187,LED,1,3.00,GMCS305,02:00 PM,03:15 PM,TR,Carretero,R,A,40,P
SCI,UGRD,9770,MATH,540,Math Tools Data Analysis & ML,1,42090,LEC,1,3.00,GMCS325,12:00 PM,12:50 PM,MWF,Curtis,C,A,42,P
SCI,UGRD,9707,MATH,542,Intro Computational Ode,1,39188,LED,1,3.00,GMCS405,05:30 PM,06:45 PM,MW,Charalampidis,E,A,30,P
SCI,UGRD,11761,MATH,590,Advanced Topics in Mathematics,1,41767,LEC,1,3.00,GMCS405,04:00 PM,05:15 PM,MW,Charalampidis,E,A,35,P
SCI,UGRD,11762,MATH,595,Math Biology & Biomedicne,1,39190,LEC,1,3.00,,,,,Vaidya,N,A,40,P
SCI,GRAD,11756,MATH,601,Topics in Algebra,1,36771,LED,1,3.00,PA119,04:00 PM,05:15 PM,MW,Reinholz,D,A,40,P
SCI,GRAD,9905,MATH,620,"Groups, Rings, and Fields",2,36407,LLC,2,3.00,GMCS422,04:00 PM,05:15 PM,TR,O'sullivan,M,A,40,P
SCI,GRAD,6583,MATH,630,Applied Real Analysis,1,36849,LED,1,3.00,GMCS422,04:00 PM,05:15 PM,MW,Gilles,J,A,40,P
SCI,GRAD,6584,MATH,636,Mathematical Modeling,1,35775,LED,1,3.00,GMCS405,02:00 PM,03:15 PM,MW,Vaidya,N,A,40,P
SCI,GRAD,11763,MATH,639,Nonlinear Waves,1,35777,LED,1,3.00,,,,,Carretero,R,A,40,P
SCI,GRAD,6585,MATH,693A,Adv Comp Optimization,1,37891,LED,1,3.00,HH214,12:30 PM,01:45 PM,TR,George,U,A,50,P
SCI,GRAD,9016,MATH,699,Graduate Portfolio,1,41710,LEC,1,3.00,,,,ARR,Blomgren,P,A,20,P
SCI,GRAD,7214,MATH,797,Research,1,2508,SUP,1,3.00,,,,ARR,Blomgren,P,A,1,P
SCI,GRAD,9044,MATH,798,Special Study,1,2509,SUP,1,3.00,,,,ARR,Blomgren,P,A,1,P
SCI,GRAD,9150,MATH,799A,Thesis or Project,1,2510,SUP,1,3.00,,,,ARR,Grad,O,A,10,P
SCI,GRAD,7670,MATH,799B,Thesis or Project Exten,1,2511,NNT,1,0.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,11627,MTHED,606,Sel Topics 7-14 Math Curr,1,24168,LED,1,3.00,PA119,05:30 PM,08:10 PM,W,Delaney,V,A,30,P
SCI,UGRD,6614,N SCI,100,Physical Science,1,8321,LEC,1,3.00,OP230,04:00 PM,06:40 PM,M,Howe,C,A,100,P
SCI,UGRD,2964,OCEAN,100,Ocean Planet,1,27006,LEC,1,3.00,ENS280,11:00 AM,12:15 PM,TR,Sacramento-Mcjilton,I,A,459,P
SCI,UGRD,2965,OCEAN,100,Ocean Planet,2,27006,LAB,1,1.00,GMCS106,08:00 AM,10:40 AM,M,,,A,27,P
SCI,UGRD,2997,OCEAN,100,Ocean Planet,3,27006,LAB,1,1.00,GMCS106,11:00 AM,01:40 PM,M,,,A,27,P
SCI,UGRD,2998,OCEAN,100,Ocean Planet,4,27006,LAB,1,1.00,GMCS106,02:00 PM,04:40 PM,M,,,A,27,P
SCI,UGRD,2999,OCEAN,100,Ocean Planet,5,27006,LAB,1,1.00,GMCS106,06:00 PM,08:40 PM,M,,,A,27,P
SCI,UGRD,3000,OCEAN,100,Ocean Planet,6,27006,LAB,1,1.00,GMCS106,08:00 AM,10:40 AM,T,,,A,27,P
SCI,UGRD,3001,OCEAN,100,Ocean Planet,7,27006,LAB,1,1.00,GMCS106,02:00 PM,04:40 PM,T,,,A,27,P
SCI,UGRD,3002,OCEAN,100,Ocean Planet,8,27006,LAB,1,1.00,GMCS106,06:00 PM,08:40 PM,T,,,A,27,P
SCI,UGRD,3003,OCEAN,100,Ocean Planet,9,27006,LAB,1,1.00,GMCS106,08:00 AM,10:40 AM,W,,,A,27,P
SCI,UGRD,3004,OCEAN,100,Ocean Planet,10,27006,LAB,1,1.00,GMCS106,11:00 AM,01:40 PM,W,,,A,27,P
SCI,UGRD,3005,OCEAN,100,Ocean Planet,11,27006,LAB,1,1.00,GMCS106,02:00 PM,04:40 PM,W,,,A,27,P
SCI,UGRD,3006,OCEAN,100,Ocean Planet,12,27006,LAB,1,1.00,GMCS106,06:00 PM,08:40 PM,W,,,A,27,P
SCI,UGRD,3007,OCEAN,100,Ocean Planet,13,27006,LAB,1,1.00,GMCS106,08:00 AM,10:40 AM,R,,,A,27,P
SCI,UGRD,3008,OCEAN,100,Ocean Planet,14,27006,LAB,1,1.00,GMCS106,02:00 PM,04:40 PM,R,,,A,27,P
SCI,UGRD,3009,OCEAN,100,Ocean Planet,15,27006,LAB,1,1.00,GMCS106,06:00 PM,08:40 PM,R,,,A,27,P
SCI,UGRD,3010,OCEAN,100,Ocean Planet,16,27006,LAB,1,1.00,GMCS106,11:00 AM,01:40 PM,F,,,A,27,P
SCI,UGRD,7652,OCEAN,100,Ocean Planet,17,27006,LAB,1,1.00,GMCS106,08:00 AM,10:40 AM,F,,,A,27,P
SCI,UGRD,10166,OCEAN,100,Ocean Planet,18,27006,LAB,1,1.00,GMCS106,02:00 PM,04:40 PM,F,,,A,27,P
SCI,UGRD,2757,OCEAN,320,Oceans of Change,1,32977,LLC,1,3.00,ONLINE,,,,Robinson,K,A,500,ON
SCI,UGRD,4017,PHYS,180A,Fundamentals of Physics,1,36998,LEC,1,3.00,SHW012,01:00 PM,01:50 PM,MWF,Kim,C,A,435,P
SCI,UGRD,4018,PHYS,180B,Fundamentals of Physics,1,37000,LEC,1,3.00,GMCS333,08:00 AM,08:50 AM,MWF,Leduc,S,A,300,P
SCI,UGRD,4019,PHYS,182A,Physical Measurements Lab,1,4175,LAB,1,1.00,PA118,11:00 AM,01:40 PM,T,,,A,25,P
SCI,UGRD,4019,PHYS,182A,Physical Measurements Lab,1,4175,LAB,1,1.00,PA118,11:00 AM,01:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4020,PHYS,182A,Physical Measurements Lab,2,4175,LAB,2,1.00,PA118,02:00 PM,04:40 PM,T,,,A,25,P
SCI,UGRD,4020,PHYS,182A,Physical Measurements Lab,2,4175,LAB,2,1.00,PA118,02:00 PM,04:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4021,PHYS,182A,Physical Measurements Lab,3,4175,LAB,3,1.00,PA118,10:00 AM,12:40 PM,W,,,A,25,P
SCI,UGRD,4021,PHYS,182A,Physical Measurements Lab,3,4175,LAB,3,1.00,PA118,10:00 AM,12:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4022,PHYS,182A,Physical Measurements Lab,4,4175,LAB,4,1.00,PA118,02:00 PM,04:40 PM,W,,,A,25,P
SCI,UGRD,4022,PHYS,182A,Physical Measurements Lab,4,4175,LAB,4,1.00,PA118,02:00 PM,04:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4023,PHYS,182A,Physical Measurements Lab,5,4175,LAB,5,1.00,PA118,11:00 AM,01:40 PM,R,,,A,25,P
SCI,UGRD,4023,PHYS,182A,Physical Measurements Lab,5,4175,LAB,5,1.00,PA118,11:00 AM,01:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4024,PHYS,182A,Physical Measurements Lab,6,4175,LAB,6,1.00,PA118,02:00 PM,04:40 PM,R,,,A,25,P
SCI,UGRD,4024,PHYS,182A,Physical Measurements Lab,6,4175,LAB,6,1.00,PA118,02:00 PM,04:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4025,PHYS,182A,Physical Measurements Lab,7,4175,LAB,7,1.00,PA118,10:00 AM,12:40 PM,F,,,A,25,P
SCI,UGRD,4025,PHYS,182A,Physical Measurements Lab,7,4175,LAB,7,1.00,PA118,10:00 AM,12:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4026,PHYS,182A,Physical Measurements Lab,8,4175,LAB,8,1.00,PA118,08:00 AM,10:40 AM,T,,,A,25,P
SCI,UGRD,4026,PHYS,182A,Physical Measurements Lab,8,4175,LAB,8,1.00,PA118,08:00 AM,10:40 AM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4027,PHYS,182A,Physical Measurements Lab,9,4175,LAB,9,1.00,PA118,08:00 AM,10:40 AM,R,,,A,25,P
SCI,UGRD,4027,PHYS,182A,Physical Measurements Lab,9,4175,LAB,9,1.00,PA118,08:00 AM,10:40 AM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4028,PHYS,182A,Physical Measurements Lab,10,4175,LAB,10,1.00,PA118,02:00 PM,04:40 PM,F,,,A,25,P
SCI,UGRD,4028,PHYS,182A,Physical Measurements Lab,10,4175,LAB,10,1.00,PA118,02:00 PM,04:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4029,PHYS,182A,Physical Measurements Lab,11,4175,LAB,11,1.00,PA118,05:00 PM,07:40 PM,T,,,A,25,P
SCI,UGRD,4029,PHYS,182A,Physical Measurements Lab,11,4175,LAB,11,1.00,PA118,05:00 PM,07:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4030,PHYS,182A,Physical Measurements Lab,12,4175,LAB,12,1.00,PA118,05:00 PM,07:40 PM,R,,,A,25,P
SCI,UGRD,4030,PHYS,182A,Physical Measurements Lab,12,4175,LAB,12,1.00,PA118,05:00 PM,07:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4031,PHYS,182A,Physical Measurements Lab,13,4175,LAB,13,1.00,PA121,08:00 AM,10:40 AM,W,,,A,25,P
SCI,UGRD,4031,PHYS,182A,Physical Measurements Lab,13,4175,LAB,13,1.00,PA121,08:00 AM,10:40 AM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4032,PHYS,182A,Physical Measurements Lab,14,4175,LAB,14,1.00,PA118,05:00 PM,07:40 PM,W,,,A,25,P
SCI,UGRD,4032,PHYS,182A,Physical Measurements Lab,14,4175,LAB,14,1.00,PA118,05:00 PM,07:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,7783,PHYS,182A,Physical Measurements Lab,15,4175,LAB,15,1.00,PA121,08:00 AM,10:40 AM,F,,,A,25,P
SCI,UGRD,7783,PHYS,182A,Physical Measurements Lab,15,4175,LAB,15,1.00,PA121,08:00 AM,10:40 AM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4033,PHYS,182B,Physical Measurements Lab,1,4176,LAB,1,1.00,PA120,11:00 AM,01:40 PM,T,,,A,25,P
SCI,UGRD,4033,PHYS,182B,Physical Measurements Lab,1,4176,LAB,1,1.00,PA120,11:00 AM,01:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4034,PHYS,182B,Physical Measurements Lab,2,4176,LAB,2,1.00,PA120,02:00 PM,04:40 PM,T,,,A,25,P
SCI,UGRD,4034,PHYS,182B,Physical Measurements Lab,2,4176,LAB,2,1.00,PA120,02:00 PM,04:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4035,PHYS,182B,Physical Measurements Lab,3,4176,LAB,3,1.00,PA120,11:00 AM,01:40 PM,W,,,A,25,P
SCI,UGRD,4035,PHYS,182B,Physical Measurements Lab,3,4176,LAB,3,1.00,PA120,11:00 AM,01:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4036,PHYS,182B,Physical Measurements Lab,4,4176,LAB,4,1.00,PA120,02:00 PM,04:40 PM,W,,,A,25,P
SCI,UGRD,4036,PHYS,182B,Physical Measurements Lab,4,4176,LAB,4,1.00,PA120,02:00 PM,04:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4037,PHYS,182B,Physical Measurements Lab,5,4176,LAB,5,1.00,PA120,11:00 AM,01:40 PM,R,,,A,25,P
SCI,UGRD,4037,PHYS,182B,Physical Measurements Lab,5,4176,LAB,5,1.00,PA120,11:00 AM,01:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4038,PHYS,182B,Physical Measurements Lab,6,4176,LAB,6,1.00,PA120,02:00 PM,04:40 PM,R,,,A,25,P
SCI,UGRD,4038,PHYS,182B,Physical Measurements Lab,6,4176,LAB,6,1.00,PA120,02:00 PM,04:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4039,PHYS,182B,Physical Measurements Lab,7,4176,LAB,7,1.00,PA120,11:00 AM,01:40 PM,F,,,A,25,P
SCI,UGRD,4039,PHYS,182B,Physical Measurements Lab,7,4176,LAB,7,1.00,PA120,11:00 AM,01:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4040,PHYS,182B,Physical Measurements Lab,8,4176,LAB,8,1.00,PA120,08:00 AM,10:40 AM,T,,,A,25,P
SCI,UGRD,4040,PHYS,182B,Physical Measurements Lab,8,4176,LAB,8,1.00,PA120,08:00 AM,10:40 AM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4041,PHYS,182B,Physical Measurements Lab,9,4176,LAB,9,1.00,PA120,08:00 AM,10:40 AM,R,,,A,25,P
SCI,UGRD,4041,PHYS,182B,Physical Measurements Lab,9,4176,LAB,9,1.00,PA120,08:00 AM,10:40 AM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4042,PHYS,182B,Physical Measurements Lab,10,4176,LAB,10,1.00,PA120,02:00 PM,04:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4042,PHYS,182B,Physical Measurements Lab,10,4176,LAB,10,1.00,PA120,02:00 PM,04:40 PM,F,,,A,25,P
SCI,UGRD,8755,PHYS,182B,Physical Measurements Lab,11,4176,LAB,11,1.00,PA120,05:00 PM,07:40 PM,T,,,A,25,P
SCI,UGRD,8755,PHYS,182B,Physical Measurements Lab,11,4176,LAB,11,1.00,PA120,05:00 PM,07:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,8756,PHYS,182B,Physical Measurements Lab,12,4176,LAB,12,1.00,PA120,05:00 PM,07:40 PM,W,,,A,25,P
SCI,UGRD,8756,PHYS,182B,Physical Measurements Lab,12,4176,LAB,12,1.00,PA120,05:00 PM,07:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,9008,PHYS,182B,Physical Measurements Lab,13,4176,LAB,13,1.00,PA120,05:00 PM,07:40 PM,R,,,A,25,P
SCI,UGRD,9008,PHYS,182B,Physical Measurements Lab,13,4176,LAB,13,1.00,PA120,05:00 PM,07:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4054,PHYS,195,Principles of Physics,1,31810,LEC,1,3.00,AL201,09:00 AM,09:50 AM,MWF,Anderson,M,A,500,P
SCI,UGRD,4043,PHYS,195L,Principles of Physics Lab,1,3099,LAB,1,1.00,PA121,11:00 AM,01:40 PM,T,,,A,25,P
SCI,UGRD,4043,PHYS,195L,Principles of Physics Lab,1,3099,LAB,1,1.00,PA121,11:00 AM,01:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4044,PHYS,195L,Principles of Physics Lab,2,3099,LAB,2,1.00,PA121,02:00 PM,04:40 PM,T,,,A,25,P
SCI,UGRD,4044,PHYS,195L,Principles of Physics Lab,2,3099,LAB,2,1.00,PA121,02:00 PM,04:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4045,PHYS,195L,Principles of Physics Lab,3,3099,LAB,3,1.00,PA121,11:00 AM,01:40 PM,W,,,A,25,P
SCI,UGRD,4045,PHYS,195L,Principles of Physics Lab,3,3099,LAB,3,1.00,PA121,11:00 AM,01:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4046,PHYS,195L,Principles of Physics Lab,4,3099,LAB,4,1.00,PA121,02:00 PM,04:40 PM,W,,,A,25,P
SCI,UGRD,4046,PHYS,195L,Principles of Physics Lab,4,3099,LAB,4,1.00,PA121,02:00 PM,04:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4047,PHYS,195L,Principles of Physics Lab,5,3099,LAB,5,1.00,PA121,11:00 AM,01:40 PM,R,,,A,25,P
SCI,UGRD,4047,PHYS,195L,Principles of Physics Lab,5,3099,LAB,5,1.00,PA121,11:00 AM,01:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4048,PHYS,195L,Principles of Physics Lab,6,3099,LAB,6,1.00,PA121,02:00 PM,04:40 PM,R,,,A,25,P
SCI,UGRD,4048,PHYS,195L,Principles of Physics Lab,6,3099,LAB,6,1.00,PA121,02:00 PM,04:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4049,PHYS,195L,Principles of Physics Lab,7,3099,LAB,7,1.00,PA121,11:00 AM,01:40 PM,F,,,A,25,P
SCI,UGRD,4049,PHYS,195L,Principles of Physics Lab,7,3099,LAB,7,1.00,PA121,11:00 AM,01:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4050,PHYS,195L,Principles of Physics Lab,8,3099,LAB,8,1.00,PA121,08:00 AM,10:40 AM,T,,,A,25,P
SCI,UGRD,4050,PHYS,195L,Principles of Physics Lab,8,3099,LAB,8,1.00,PA121,08:00 AM,10:40 AM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4051,PHYS,195L,Principles of Physics Lab,9,3099,LAB,9,1.00,PA121,08:00 AM,10:40 AM,R,,,A,25,P
